content	label
•اليوم حتشوف الجماهير الأهلاوية فريقها البرشلوني وهو بيقدم سيمفونية جديدة من الإبداع والإمتاع الكروي من تأليف الداهية الأصلع جاروليم، وتنفيذ فرقة الرعب وبمتابعة من الرمز  خالد  العاشق والمحب لهذا الراقي الجميل اللي قدم هذا الموسم مستويات فنية رائعة فكرتنا بإبداعات الأهلي الجميل أيام صمدو ووحيد جوهر ويحيى عامر وعبدالله الرشود وطلال صبحي وباسم وحسام أبو داود وأمين دابو ومعتمد خوجلي وخالد مسعد ومحمد شلية ومحمد عبدالجواد وبندر سرور وخالد منسي وجمال الفار أيام ماكان يدربهم الداهية البرازيلي سانتانا  اليوم حتشوف الجماهير الأهلاوية وغير الأهلاوية برشلونة السعودية وهوه بيقدم أحلا الألحان في عالم الكرة   في مباراة الذهاب قدمت فرقة الرعب تكتيك فني رائع   خطوط الفريق كانت كلها متجانسة باستثناء أخطاء محمد مسعد القاتلة وغرور ياسر الفهمي عشان كده لازم مدرب الفريق يمسك اذن ياسر الفهمي ويمصعلووا هيه عشان يبعد عن الغرور والتعالي اللي هوه عايش فيه ولازم يعرف انه الخصم اللي قدامه هوه الزعيم خصم عنيد ومتمرس وصديق بطولات عشان كده بتتمنى جماهير الأهلي من كل لعييبة الأهلي انهم يعطوا المباراة حقها من التركيز وخاصة في الكرات البينية القصيرة اللي تعبت وشعترت الفريق الهلالي في مباراة الذهاب، نتمنى نشوف مباراة جميلة ممتعة بين الفريقين واللي حيتحكم في أعصابة وفي المباراة هوه اللي حيفوز وحيلعب على النهائي	Hijazi
• الغزال العماني عماد الحوسني لاعب حريف ماشاء الله عليه بعد مارجع من الإصابة سجل هدف في مرمى الهلال عشان كده كتييير من الكتاب الرياضييين بيقولوا المهاجم الهداف عملة نادرة	Hijazi
• النحلة عبدالرحيم جيزاوي قدم مباراة كبيرة وبرجل دفاع الهلال كتييير بمرواغاتو وسرعتوو وكمل جمال لعبووا بتمريرتووا الجميلة اللي جاء منها هدف الأهلي لكن بعد كده كل الجماهير الرياضية اللي شافت المباراة حطت يدها على قلبها لما شافت الجيزاوي وهوه بيينبرم من كتر الألم وضيق التنفس لكن الحمدلله جات سليمة وربنا سلم ولطف  حرام عليك ياعبدالرحيم شربتنا شربة	Hijazi
• المحترف الكولمبي بالمينو كان صخرة في الدفاع الأهلاوي وقدم مباراة كبيرة وياليت الإدارة الأهلاوية ما تفرط فية وتجدد عقده لموسم جديد بس أهم شي يلعب في خانة قلب الدفاع واللي بيعاني منها الأهلي كتييير	Hijazi
• سواها العالمي في مرمى الفتح في مباراة الذهاب ياترى حتكتمل فرحة النصر وإلا يقلبها النموذجي في وجه النصر حنستنى وحنشوف وحنعرف مين حيلعب على نهائي الأبطال	Hijazi
• سؤال وأبغى إجابته مين هما هادوول اللي بيجيبوا هادووول الحكام الأجانب اللي ما يعرفوا في الكورة إلا اسمها وبس وغير كده يفتح الله ليش ما يجيبوا حكام دول الخليج حكام من الدول العربية وإلا الحكاية فيها إن	Hijazi
سيمفونية ولحن وطرب جميل قدموه لعيبة فرقة الرعب بفوزهم على لخويا القطري بتلاته اهداف نظيفة بعد ما اعتمد الفريق الأهلاوي على الكرات القصيرة والبينية اللي ارهقت وشتت عمق واطراف الفريق القطري اللي بيلعب فيه اكتر من محترف اجنبي، وعشان لا نبخس حق الفريق القطري نقول كمان انه الفريق القطري قدم مباراة جميلة وهدد مرمى الاهلي كتيير وضاعت عليه فرص بالكوم لو ركبت في الباب كان حيكون للمباراة كلام تاني لكن الحمد لله لعيبة الاهلي ما قصروا ولعبوا مباراة كبيرة واستحقوا الفوز واستاهلوا التأهل عن مجموعتهم وباقيلهم مباراة مع سبهان الايراني وحيكون لهم كلمتهم ان شاء الله وحيتصدروا مجموعتهم بفارق النقاط والاهداف	Hijazi
الزعيم الهلالي كمان قدم مباراة جميلة وسيطر سيطرة كاملة على المباراة رغم انه المباراة على ملعب بيروزي وبين جمهورو اللي وصل عددهم لـ    الف متفرج لكن لعيبة الهلال ما قصروا وكانوا كلهم نجوم وبالذات البطل عبداللطيف الغنام اللي قطع الموية والكهرباء على لعيبة بيروزي الايراني وبفوز الهلال تصدر مجموعته الرابعة	Hijazi
سالم الدوسري لاعب موهوب وصاحب امكانيات فنية رائعة يحتاج مدرب كبير يعرف كيف يوجهه ومتى يتمركز ومتى يستخدم مهاراته ومتى يباصي الكورة ومتى يسدد، تذكروا اسمه وصدقوني حيكون نجم من نجوم الكرة السعودية خاصة انه لسه صغير في السن بس اهم شي يطور نفسه ويبعد عن الغرور	Hijazi
العميد الاتحادي لعب مباراة كبيرة قدام باختاكور الاوزبكي وكانوا كل لعيبة الاتحاد نجوم بعد ما حط كانيدا التكتيك الفني الممتاز عشان يضمن الفوز ويكون المتصدر للمجموعة وهدا الشي مو غريب على الاتحاد لأنه بطولة آسيا لعبتو ويعرف أسرارها	Hijazi
فريق الفتح من الفرق اللي يطربني لعبو، فريق متجانس في كل الخطوط وامكانيات لعيبتو الفنية والمهارية ممتازة ومدربهم من المدربين الرائعين أعطى لعيبتو الخطة الفنية اللي خلتهم يفوزوا على الاتفاق رايح جاي وبكده حيقابلوا النصر في دور الاربعة ويا خوفي على النصر من الفتح وعمايلووو	Hijazi
كتييير من الكتاب والمحللين والنقاد الرياضيين وحتى الحكام الدوليين المعتزلين اتكلموا في حكاية بلنتي نايف هزازي وقالوا إشبو الحكم الدولي عبدالرحمن العمري هوه نسي الكروت في البيت والا نسي ما يذاكر ايش بيقول القانون في الحكاية دي، على العموم حصل اللي حصل وراح الاتحاد فطيس وكله من تحت راس الدولي العمري وأنا ما عندي كلام اقولو في الحكاية دي إلا عيشوا كتييييير تشوفوا كتيييييير	Hijazi
أبغى أقول كلام للأمير الخلوق فهد بن خالد الفريق الأهلاوي بيحارب على جبهتين كأس الأبطال وكأس آسيا وعشان يقدم الفريق مستويات متميزة في هادي البطولتين أتمنى من الأمير فهد ومن المدرب جاروليم انهم يشوفوا حل في المصيبة اللي اسمها خط الدفاع، خط الدفاع يا طويل العمر في هدا الموسم  شربة  ويخووف ويبغالوا لاعب متمكن يعرف كيف يتصرف، يعرف كيف يوجه خط الظهر اللي معاه وكفاية علينا الاقوان اللي دخلت فطيس في مرمى الحارسين وأغلبها بأخطاء قلب الدفاع والاظهرة	Hijazi
قلنا لكم يا جماعة الخير ترى الكورة حظوظ وإذا كانت البطولة مكتوبة لك حتاخدها والدليل على كلامي برشلونة الاسباني هدا الفريق بيقدم في الدوري الاسباني وفي بطولة اوروبا مستويات وفنيات كروية رائعة وجميلة يستحيل يقدمها فريق غيرو وللاسف راحت عليه بطولة الدوري الاسباني وراحت عليه بطولة اوروبا، في مباراته مع تشلسي لعب نص باب وتشلسي ناقص لاعب وهاجم من كل الجهات من الاطراف ومن العمق وضيع ميسي بلنتي غير الكورة اللي خبطت في القايم والشي اللي ينرفز في فريق برشلونة انه ما في شووت من بره الطمنطعش خاصة مع تكتل تشلسي الدفاعي وفي الاخير يركب فيه هدف في الوقت الضايع ويلعب تشلسي على نهائي اوروبا بعد ما انتهت المباراة بالتعادل  قلنا لكم الكورة حظوظ	Hijazi
شكلو كده والله أعلم انه اللاعب سعود حمود حيبهدل معاه لجنة الانضباط بعد كل مباراه يلعبها في مباراة الاتحاد كان عنده ضحيتين رضا تكر وابو سبعان وفي مباراة الشباب كان ضحيتو اللاعب فرناندو وربنا يستر مين حيكون الضحية اللي بعدها	Hijazi
يا سعود حمود حبة حبة على اللعيبة ترى الكورة اخلااااااق	Hijazi
قعدت اكركر ومت من الضحك بعد الانسداح والانبطاح اللي سواه نايف هزازي قدام عادل هرماش وكنت اتمنى من الحكم الدولي مرعي عواجي انه يرفع الكرت الاحمر في وجه نايف بعد الحركة البايخه اللي سواها واللي بتدل على سوء سلوكه، يعني لا خيرك ولا كفاية شرك  لكن الحق مو عليه الحق على بعض المحررين الرياضيين اللي ابتليت بيهم الصفحات الرياضية اللي اعطوه اكبر من حجمه، معليش يا حبايب لا تلوموه يبغى يقلد نطحة زيدان ضد المدافع الايطالي ماركو ماتيراتزي وصدقت الجماهير الاتحادية لما قالت انك لاعب فلاشات ومكانك الطبيعي دكة الاحتياط	Hijazi
إبراهيم هزازي رجع لسالف عهده نرفزة وكروت حمراء وزي ما بيقولوا قطع العاده عداوة	Hijazi
أبغى أقول كلمة لكل الكتاب الرياضيين ولكل رؤساء أقسام الصفحات الرياضية يا حبايب يا جماعة الخير روقوا المنقا واستهدوا بالله وصلوا على النبي وبلاشي من شعللة الوسط الرياضي بمقالات ومنشيتات التعصب والهمز واللمز اللي ما لها داعي محد حيخسر من كل هادي المقالات البغيضة والمتعصبة اللي نقرأها في صفحاتنا الرياضية إلا رياضتنا السعودية يا ريت نكون يد وحدة نبارك للفايز ونواسي المهزوم ونقول له خيرها في غيرها والكورة فوز وخسارة ويوم لك ويوم عليك وبلا شي من الكتابات اللي تنفخ القولون وتجيب الهم والغم والسكر والضغط والا انتو إيش رأيكم يا حبايب	Hijazi
قامت الدنيا وقعدت على فوز الشباب ببطولة الدوري يا ناس يا هووه ليه الزعل وليه التعصب البطولة راحت للشباب لانه يستحقها لعب بالتكتيك اللي أعطاه البطولة وعرف مدرب الفريق كيف يجيبها بتكتيكوا التدريبي الممتاز بعكس مدرب الأهلي اللي دخل المباراة وهوه متخوف من هدف مبكر وهدا اللي حصل لانه لعب بطريقة دفاعية وبمهاجم واحد وكان المفروض يلعب بطريقة هجومية لأنه المباراة مباراة بطولة وما عنده إلا فرصة وحدة يعني لازم يفوز لكنه خبص ولعب بطريقة دفاعية في الشوط الأول وفي الشوط التاني صحصح وغير من تكتيكوا لكن بعد ما طارت الطيور بأرزاقها مبروك للشباب وهارد لك للوصيف	Hijazi
قامت الدنيا وقعدت على تصريح البلطان اللي قال فيه وبالفم المليان وشافوه كل من تابع الفضائيات العربية وغير العربية  فوز الشباب ببطولة الدوري هوه انتصار للقيم والعدالة والمبادي  يا جماعة الخير الراجل فرحان ومصهلل ببطولة الدوري وهدا الشي من حقه ومن أبسط حقوقه وفي نفس الوقت الراجل مغبون ومقهور من السنة اللي فاتت اتركوه يفضفض ويقول كل اللي في قلبه هوه يلاقيها من بعض الكتاب الرياضيين والا يلاقيها من الاتحاد السعودي والا يلاقيها من الفيفا اللي اعتبروا مهزوم بعد مشاركة السعران في مباراة الاهلي الشهيرة	Hijazi
تحزن ويجيك الاكتئاب والغثيان لما تسمع تصريح لاعب بيقول انا  عانيت من الاهلي عانيت	Hijazi
مصيبة كبيرة لما اللاعب يترعرع في النادي اللي اتربى فيه من صغره ولعب فيه بكل الدرجات الين وصل للفريق الأول وكان هدا النادي هوه السبب في شهرته ولعبو للمنتخبات ويجي في الأخير يخبصها بتصريح ماله داعي، صدق الشاعر لما قال  ومن يصنع المعروف في غير أهله يكن حمده ذما عليه ويندم ، عشان كده أبغى أقول لأخينا الركادة زينة زي ما بيقولوا إخواننا الكويتيين	Hijazi
آلو آلو ياسيدي كيف حالك انت فين سامعه بزوره يزعقوا ويصفروا ويلعبوا كوره	Hijazi
ايوه ياستي انا في شارع الذهب اللي قفلوه من شهرين ولسه الحبايب يشاوروا عقلهم يفتحوه والا لا، صار الشارع زايط لايط صار معسكر لمنتخب البزورة اللي جايين من حارة الهنداوية ومن حارة بره جالسين يلفلفوا بالدراجات واللي يتجاكروا بالدبابات هدا غير اللي بيلعبوا كوره وحاله مايعلم فيها الا الله، شي يحزن هدا اللي جالس بيصير في شارع الذهب اقدم شارع تجاري واقتصادي في قلب جدة، هدا الشارع يعتبر من اهم شوارع منطقة البلد، يبدأ من الاشارة اللي عند شركة عبدالله هاشم وينتهي عند دوار البيعة وهدا الشارع فيه مجموعة كبيرة من الفنادق والمحلات والاسواق والمكاتب التجارية اللي بتتعامل مع دول العالم بخصوص شغلهم وتجارتهم شي يجيب الهم والغم هدا اللي جالس بيصير في شارع الذهب او شارع باب شريف التجاري زي ما بيسموه اغلب سكان جده، شارع تجاري بحت  حلو بحت دي زي الكتاب الكبار  المهم ياحبايب هدا الشارع له اكتر من شهرين وهو مبهدل اخر بهدله يعني بالبلدي كده بعد ما سفلتوه ورصفوه وخلوه خط واحد  رايح  قاموا الحبايب حقون امانة جدة والحبايب اللي ماسكين بلدية المنطقة التاريخية  قفلوه  وصارت الشوارع اللي حوالينوا فوضى من ناحية مسجد البخاري وناحية عمارة بلحمر زحمة سيارات ياكترها اللي رايح ينصدم في اللي جي واللي جي ينصدم في اللي رايح، والمصيبة انه شارع الذهب ده مقفول له دحين اكتر من شهرين زي ما قولتلكم واصحاب المحلات التجارية والدكاكين فلسوا وطفروا من المصيبة دي اللي جات عليهم بالله عليكم ياحبايبنا يللي في امانة جدة عندكم الشجاعة انكم تعوضوا اصحاب هادي الدكاكين والمحلات التجارية عن خسايرهم اللي بتقدر بملايين الريالات وكله بسبب كم طوبة مبنية يسموها بوابة تاريخية لا راحت ولا جات، لا واللي يموت من الضحك ويخلي الواحد ينسدح على قفاه من كتر الكركره انه المرور بيقول ما حنفتح الشارع الا لما يشيلوا البوابه التاريخية والحبايب اللي في بلدية جدة التاريخية راسها الف سيف انها ما تشيل البوابة التاريخية قلبها على البوابة ونسيت الحرايق اللي حصلت لبيوت عمرها اكتر من     سنة في المنطقة التاريخة راحت فطيس بسبب اهمالهم، يعني بالبلدي يا اصحاب المحلات التجارية بلطوا البحر واعلى مافخيلكم اركبوه ما حنشيل البوابة التاريخية، يا امانة جدة ياكتر الميادين والكباري اللي هدمتوها عشان تكتمل مشاريعكم جات على البوابة التاريخية اللي جالسه زي الخازوق في شارع الذهب اهدموها وافتحوا الشارع وخلوا اصحاب المحلات يشوفوا حالهم ورزقهم وزي ما قالوا اهل اول قطع الرقاب ولا قطع الارزاق وارحموا من في الارض يرحمكم من في السماء وعيشوا كتييير تشوفوا كتيييييير	Hijazi
هرجة  اتمنى من اصحاب المحلات التجارية انها تقدم شكوى للجهات المختصة للمتسبب في خسايرهم اللي تقدر بملايين الريالات	Hijazi
مثل حجازي   اصبر على جار السوء يايموت ياتجي مصيبة تاخدو	Hijazi
حكاية السحر اللي بنسمع ونقرأ عنها الايام دي واللي بتخص حبايبنا في نادي النصر واللي بتقول ان النادي مسحور وعشان كده بعيد عن البطولات من سنوات طويلة حكاية ما لها طعم ولا مازية على قول المرحوم  ابو عنتر  واتمنى من كل محبي نادي النصر انهم يطنشو ولا يصدقو هادي الخزعبلات والنصر ان شاء الله كبير برجاله وادارته ولاعبيه الجدد مو اللاعيبه اللي بيمثلوه في دوري زين هادي الايام وان شاء الله البطولات حتجي بإذن الله بس يبغالها شوية تضحيات ويبغالها شوية تفكير يعني بالبلدي كده ابغى او شوش حبيبنا الامير فيصل بن تركي واقوله السنة دي اعتبرها  عوافي  من البطولات لكن السنة الجية يبغالها تنظيم وترتييب ويبغالك لعييبه فنانين يعرفوا يلعبوا كوره صح ويبغالك لعييبه اجانب مميزين ويبغالك مستشارين ولعيبة من الجيل القديم زي الجوهرة ماجد عبدالله والموسيقار فهد الهريفي وشبح الملز يوسف خميس وهما اللي حيعرفوا الخلل فين عشان ما يبدأ الدوري الا والفريق جاهز في كل المراكز اما اللاعيبه اللي موجودين في الفريق في الوقت الحاضر فعمرهم الافتراضي انتهى وما حيقدموا للفريق اكتر من اللي قدموه في السنوات اللي فاتت لانه مستواهم الفني بصراحة أي كلام عشان كده يا ريت نعطيهم سكه من غير رجعه وبحول الله يرجع النصر زي ما كان ايام الرمز رحمة الله عليه الامير عبدالرحمن بن سعود وحترجع البطولات والانتصارات ترفرف في كل أرجاء النادي العالمي	Hijazi
يعجبني ابراهيم هزازي في حماسه ولعبو وهو لاعب مميز بس لو يبعد عن العنتره والعنطزه ويمسك اعصابه في الملعب وخارج الملعب صدقوني حيكون ظهير أيمن مميز في لعبه واخلاقه بس الله يهديه خبصها في الاخير كنت اتمنى انه يكون رزين في كلامه وتصريحاته بعد مباراة الديربي بدل ما يسوي فيها ابو عرام ويقول  رديت على كل المشككين  يا ابراهيم الله يخليك لسه لحم اكتافك من حبايبك الاهلاوية    أتمنى من لجنة المسابقات الرياضية انها تنصف وتختار تيسير الجاسم وتعطيه جائزة المركز الاول على المستويات الجميلة والرائعة اللي بيقدمها سواء في مباريات الدوري او مباريات البطولة وصدقوني يا حبايب تيسير الجاسم يستاهل والا انتو ايش رأيكم	Hijazi
دحين انا ابغى افهم انت فين رايح 	Hijazi
يعني بالله فين حكون رايح منتي شايفاني لابس بدلة التحكيم رايح احكم المباراة اللي باقي لها ساعتين وتبدأ وربنا يستر بعد المباراة حتسمعي من الكلام اللي يحبوو قلبك سب ولعن من الجماهير ومن غير الجماهير والسبب معروف الحكم ده مغفل ما حسب بلنتي رغم انه المدافع انبرش على المهاجم الحكم ده ما في راس اهله تحكيم اتسبب في هدف والمفروض يكون فاول، الحكم ده ما يفهم في الكورة ويا ريت يشتغل عسه بدل التحكيم حسب هدف واللاعب كان في موقف تسلل، عشان كده بقول يا ليت بعض الجماهير وبعض مسؤولي الأندية يتكلموا بالانصاف مو بالميول يا ريت يبتعدوا عن العاطفة شوية في انتقادهم للحكام يعني بالبلدي كده مو كل لاعب اتعنقل اعطيه بلنتي او احسب له فاول ومو كل لاعب بيكون ماشي على خط واحد مع المدافعين اعتبروا متسلل وانفرد بالباب وجاب قون، صدقوني ما بقول ده الكلام عشان أبرر للحكام، لكن اللي خلاني اقول الكلام ده لانه الحكم في الملعب وقريب من مجريات المباراة وشايف كل صغيرة وكبيرة في الملعب بس أحيانا سوء التقدير يوديهم في ستين داهية وتجي الطوبة في المعطوبة، وأنا عارف برضو انه الكلام ده ما حيعجب بعض من الحبايب اللي بالي بالكم واللي يعجبهم انه يكون التحكيم في صفهم مهما كان حتى لو لعبوا في بطولة الكيرم	Hijazi
غلبان الحكم السعودي النقد دايما مسلط عليه من كل مكان، والحناجر ما تركتوا في حالة ليل ونهار وفوق كل ده الهجوم الكاسح والشرس واللي ما يرحم بياخد الملاليم على تحكيموا للمباريات تخيلوا     ريال على كل مباراة والله عالم كم بتكون مكافأة النهائي لكن لو جاء الحكم الأشقر وأبو عيون زرقاء أو خضراء بياخد       ريال على المباراة هدا غير السكن والأكل والشرب عشان كده بتمنى من المسؤولين في الاتحاد السعودي لكرة القدم وعلى راسهم حبيبنا الاستاذ أحمد عيد أنه يشوف حل لحكاية مكافأة الحكام ويحاول قد ما يقدر انه يرفع من قيمتها عشان نطور رياضتنا ونطور حكامنا والا انتو ايش رايكم ياحبايب	Hijazi
هرجة  يا ريت يكون عندنا احتراف للحكم السعودي	Hijazi
أستاذي ومعلمي عبدالله حامد العجمة لك محبتي وجزيل شكري وامتناني	Hijazi
زمان بس ما حقولكم قبل كم سنة عشان لا تقولوا ابو فتو ده مولود من أيام هتلر، زمان أيام ما درست في مدرسة عبدالله بن عباس الابتدائية وكان مدرس حصة الرياضة عبدالله الجهني وفي مدرسة السعودية المتوسطة وكان مدرس حصة الرياضة عبدالرحمن تردي وفي ثانوية الشاطئ لما كان يدرسنا سعيد متولي وجميل حسب الله كانت حصة الرياضة من أهم الحصص اللي يهتم فيها مدرس التربية الرياضية لانه بيحاول قد ما يقدر انه يكتشف مين من الطلاب مميز في بعض الألعاب اللي كنا بنمارسها في حصص الرياضة سواء في الجمباز أو الجري أو ألعاب القوى أو كرة القدم أو الطائرة أو اليد أو السلة، والسلة دي ابعدووني عنها لانه انا ما لعبتها لأني بالمرة  طووويل  عشان كده ما حبيت أكون محترف فيها، يعني بالبلدي كان كل أسبوع بنمارس لعبة من الألعاب، كانت حصة التربية الرياضية مهمة في المدارس وكانوا مدرسي الماده يهتموا فيها لانهم كانوا كل أسبوع بيعطونا شكل من أشكال الألعاب الرياضية وكانوا الطلبة المميزين في بعض الالعاب بيشاركوا في كل الالعاب اللي بتعتمدها إدارة التعليم لكن في الوقت الحاضر لما تجي حصة الرياضة تلاقي بعض المدرسين وخلو بالكم من كلمة  بعض  يفتح باب الغرفة اللي فيها الأدوات الرياضية وأخد الكوره منها ورماها على الطلبة ويللا يا طلاب طقوها والحقوها وعلى كده طول السنة والمفروض انه مدرس التربية الرياضية يجلس مع الطلبة وياخد ويعطي معاهم في الكلام ويسألهم عن الألعاب الرياضية اللي يحبو يلعبوها ويحاول قد ما يقدر انه يخلي لكل أسبوع رياضة معينة سواء كانت في السلة أو الطائرة أو اليد أو الجمباز وبكده حيكون عندنا لعييبه مميزين في جميع الألعاب والا انتو ايش رايكم ياحبايب، وعيشوا كتيييير تشوفوا كتيييير	Hijazi
فتحي حلواني	Hijazi
يا عيني يا عيني، إيش عنوان المقال ده، تبغى تتزوج عليا ياسيدي	Hijazi
لا حول ولا قوة إلا بالله، دحين عشان عنوان المقال كده صار عندك زواج، يا بنت الحلال لا يلدغ المرء من جحر مرتين اللي فينا كافينا، قال زواج قال، من جد بعض الحريم عقولهم زي الكيلون كلمة توديها وكلمة تجيبها  جالس تبربر وتلغمط بتقول إيش	Hijazi
لا أبربر ولا غيرو روحي زبطي براد الشاهي خليني أكمل مقالي  حاضر ياسيدي	Hijazi
وانا راجع للبيت بعد ما صليت العشا، لقيت ولد جارنا جالس على درج العمارة سرحان ويفكر   رفعت صوتي بالسلام، رد عليا وهوه  مدنق  راسه ويطالع في الأرض، قلتله إيش الحكاية يا فاروق	Hijazi
قال ولا شي بس طفشان شوية  شمرت التوب وقعدت معاه على الدرجة، وقلتله هات الهرجة، ما حسيبك وانت متنكد كده، وبعد ما نشف ريقي نطق وجلس يتكلم وقال  ليا خمس سنوات يبو فتو أنا متخرج من الجامعة، زي منت عارف وكل يوم والتاني وانا أبرم على الشركات والمصانع والمؤسسات عشان أبغى أحصل وظيفة آكل منها عيش، المهم ربك ييسرها ولقيت وظيفة راتبها ألفين ريال، يعني راتب سواق أو شغالة في الزمن ده، بالله عليك هادي الألفين اللي بستلمها كل شهر إيش حتسوي في الزمن ده	Hijazi
صدقني يبو فتو ألفين ريال ماتسوي شي في هذا الزمن، كيف بالله أقدر  ألملم  قرشين عشان أتزوج	Hijazi
كيف حقدر أدفع مهر	Hijazi
كيف حقدر استأجر شقة وأفرشها	Hijazi
وانت عارف كيف صارت الإيجارات غالية، صدقني يبو فتو هادي الألفين يادوب تكفيني للأكل والشرب والبنزين وزيت السيارة وبس  ، عشان كده بتمنى نشوف حل لهادي المصيبة اللي بيعاني منها شبابنا وبناتنا قبل ما تجي الفاس في الراس   وعيشوا كتيييير تشوفوا كتيييير	Hijazi
شوفوا يا جماعة الخير أنا اليوم حتكلم كلام وإن شاء الله يكون خفيف لطيف على مسؤولي الكرة في وطننا الغالي سواء كانوا في اتحاد الكرة أو رؤساء الأندية وإن شاء الله يكون كمان خفيف لطيف على اللاعبين اللي بيقولوا عليهم انهم محترفيين وهما لا محترفين ولا يحزنون وإن شاء الله ما انلام بعد الكلام اللي حقولوا، اتمنى من كل قلبي انه اتحاد الكرة أو المسؤولين في لجنة الاحتراف أنها تشوف حل لحكاية هادول المحترفين اللي حالهم زاد في المبالغ اللي بيطلبوها سواء عن طريق اللاعيبن نفسهم أو عن طريق وكيل أعمالهم اللي مسوي  فيها ابو عرام  ياتدفعوا للاعب والا نشوف نادي غيركم لانه بصراحة هدا اللي جالس بيصير مو احتراف هدا اسمه حراج عصر كل لاعب باقيلوا مع ناديه كم شهر يجي يتفزلك ويتعنطز ويتفلسف على ناديه يا تدفعوا اللي ابغاه يا في غيركم حيدفع اكتر  وعلى ايه يا حسرة  والمصيبة انه بعض رؤساء الاندية بيساعدوهم على هدا الموال وتحاول تتصيد في الامور اللي زي كده يعني بالبلدي يتصلوا على اللاعب ليل ونهار لا توقع لناديك نحنا حندفعلك اكتر وتوصل المساومات بين اللاعب وناديه لمبالغ كبيرة والدليل اللاعيبن اللي راحوا من فريق القادسية لفريقين في المنطقة الوسطى اندفعت فيهم ملايين الريالات وفي الاخير طلعوا  شربة  وغيرهم كتير من اللاعيبن اللي ورطوا معاهم الاندية واتعاقدت معاهم وبرضوا طلعوا شربة، عشان كده بقول لازم يكون في حد ومبلغ معين للاعب حتى اذا كان حينتقل لنادي تاني يكون مبلغ الانتقال معقول مو يجييني لاعب باقيلوا كم شهر مع ناديه ويطلب مبالغ خرافية توصل لـ    مليون وهوه ما يستاهل في السنه كلها نص مليون ريال عشان كده بقول لازم يكون في حد معين للاعب المحترف يعني   مليون ريال في خمسة سنوات وكتير عليهم وبعدين أي احتراف اللي جالس اللاعب السعودي بيتكلم عنه طول الليل سهران ما في الا  صن ومعصوب  وطول النهار نايم وقبل المغرب راح للنادي واتمرن ساعتين ومسك الباب والدليل على كلامي خروج منتخبنا الاول من كأس العالم وخروج المنتخب الاولمبي من تصفيات بطولة لندن لانه الفلوس عمتهم وما عاد صار عندهم انتماء وولاء لبلدهم كل همهم كيف تجيهم العقود الاحترافية وكيف يكسبوا الملاييين	Hijazi
دحين انت مخرجني في العصرية دي رايح على فين طالع كوبري ونازل من كوبري وداخل من نفق وخارج من نفق، طولي بالك وابلعي ريقك وبعدين على سيرة الكباري والانفاق اللي بتقولي عليها المفروض تكون موجودة من زمان لكن الله يسامح اللي كان السبب ترك جدة من غير تطوير اكتر من    سنة لكن دحين الحمدلله بدأت مشاريع الطرق تنتهي وحنفتك من زحمة الشوارع ودوشتها، طيب برضك ياسيدي ما قلتيلي فين رايح 	Hijazi
ثواني بس خليني ادخل يمين من شارع المخزومي وندخل على الشارع الفرعي اللي ينزل على باب مكه وانا اخليكي تشوفي اكبر معرض ازياء في جدة، من جد ياسيدي عندنا معرض ازياء	Hijazi
ايوه عندنا ياستي وعلى الهواء مباشرة اهو شوفيه هنا مكان الازياء اللي قلتلك عليه، فينه ياسيدي ماني شايفه شي	Hijazi
اهو قدام عيونك هادي الملابس القديمة المعلقة وغير اللي مرمية على الارض شوفي كيف الزحمة وشوفي كيف الناس تبيع وتشتري ملابس اشكال والوان ومقاسات على كيف كيفك ومن جميع الماركات، هدا معرض ازياء ياسيدي الله يسامحك هادي ملابس مستعملة بيرموها او يوزعوها اصحابها وياخدوها هادول الناس ويغسلوها ويبيعوها على ناس غيرهم ملابس كلها جراثيم وميكروبات وامراض تجيب الجرب يا ستى لا تزعلي نفسك، ويكون في علمك ترى في معارض ازياء كتيرة منتشرة في البلد زي كده هدا اللي شايفاه في نهاية شارع المخزومي والتاني في سوق الصواريخ وما عندك احد لا رقابة ولا تفتيش وكلو نايم في العسل رغم انه الدكاترة والمختصين بيحذروا من لبس هادي الملابس المستعمله، ماعلينا منهم ياسيدي الحجر من الارض والدم من راسهم خلينا نلحق المكتبة عشان ناخد الملازم اللي قالت عليها فتو، تاني ملازم يا ام فتو ما يكفي ملازم الترم الاول، ايش نسوي ياسيدي بعض من المعلمين والمعلمات بيطلبوا من الطلاب والطالبات ملازم لبعض المواد يشتروها من المكتبات عشان تساعدهم في المذاكره، والشي اللي انا خايف منه انه المعلم او المعلمه ما يكون عندهم الخبرة الكافية انهم يوضحوا ويفهموا المادة للطلاب والطالبات عشان كده بيطلبوا هادي الملازم، المهم دحين سيبك من الكلام اللي لا يودي ولا يجيب وجيب الملازم من المكتبة دي قبل لا يأذن المغرب، ليه هوه في غيرها	Hijazi
